date,regime,previous_action,chosen_action,best_action,chosen_value,previous_value,best_value,chosen_minus_previous,best_minus_previous,switched,chose_best
2010-10-18,0,0.0,0.25,0.25,0.0051458966720337,0.0018136953069557,0.0051458966720337,0.003332201365078,0.003332201365078,True,True
2010-10-19,0,0.25,0.75,0.75,0.0085948064202841,0.0004671526783153,0.0085948064202841,0.0081276537419688,0.0081276537419688,True,True
2010-10-20,0,0.75,0.5,0.5,0.0052129168499952,-0.002466460773392,0.0052129168499952,0.0076793776233872,0.0076793776233872,True,True
2010-10-21,0,0.5,1.0,1.0,0.0179215877123772,0.0033792802610555,0.0179215877123772,0.014542307451321701,0.014542307451321701,True,True
2010-10-22,0,1.0,1.0,1.0,0.0043773968769656,0.0043773968769656,0.0043773968769656,0.0,0.0,False,True
2010-10-25,0,1.0,0.25,0.25,0.008586417968117,0.0056058777500429,0.008586417968117,0.0029805402180741007,0.0029805402180741007,True,True
2010-10-26,0,0.25,0.75,0.75,0.0054031560005506,-0.0049964378712875,0.0054031560005506,0.0103995938718381,0.0103995938718381,True,True
2010-10-27,0,0.75,0.5,0.5,0.0063729403511303,-0.0116622969349322,0.0063729403511303,0.0180352372860625,0.0180352372860625,True,True
2010-10-28,0,0.5,0.25,0.25,0.0087405231340224,0.0033077784693507,0.0087405231340224,0.005432744664671701,0.005432744664671701,True,True
2010-10-29,0,0.25,0.25,0.25,0.0082326711226592,0.0082326711226592,0.0082326711226592,0.0,0.0,False,True
2010-11-01,0,0.25,0.75,0.75,0.010815374028056,0.0013398071910686,0.010815374028056,0.009475566836987399,0.009475566836987399,True,True
2010-11-02,0,0.75,1.0,1.0,0.0091823939901832,0.0046794066806303,0.0091823939901832,0.0045029873095529,0.0045029873095529,True,True
2010-11-03,0,1.0,0.25,0.25,0.0009732122426745,0.0001814204177476,0.0009732122426745,0.0007917918249268999,0.0007917918249268999,True,True
2010-11-04,0,0.25,1.0,1.0,0.0038481621920726,-0.0008983012614365,0.0038481621920726,0.0047464634535091,0.0047464634535091,True,True
2010-11-05,0,1.0,0.5,0.5,0.0078568201970777,-0.000438848078042,0.0078568201970777,0.0082956682751197,0.0082956682751197,True,True
2010-11-08,0,0.5,0.75,0.75,0.0093835941188328,0.0038759393621992,0.0093835941188328,0.0055076547566336,0.0055076547566336,True,True
2010-11-09,0,0.75,0.25,0.25,0.0075028265110494,-0.0042733292062667,0.0075028265110494,0.011776155717316099,0.011776155717316099,True,True
2010-11-10,0,0.25,1.0,1.0,0.0045419022101686,0.0021039676024864,0.0045419022101686,0.0024379346076822,0.0024379346076822,True,True
2010-11-11,0,1.0,1.0,1.0,0.0141639923004166,0.0141639923004166,0.0141639923004166,0.0,0.0,False,True
2010-11-12,0,1.0,1.0,1.0,0.0096102728758732,0.0096102728758732,0.0096102728758732,0.0,0.0,False,True
2010-11-15,0,1.0,0.25,0.25,0.007110345091591,-0.0082733634387353,0.007110345091591,0.0153837085303263,0.0153837085303263,True,True
2010-11-16,2,0.25,1.0,1.0,0.0024953344631649,-0.0020780816482977,0.0024953344631649,0.0045734161114626,0.0045734161114626,True,True
2010-11-17,2,1.0,1.0,1.0,0.0150303180988976,0.0150303180988976,0.0150303180988976,0.0,0.0,False,True
2010-11-18,0,1.0,0.75,0.75,0.0071435428039448,-0.0196516114632123,0.0071435428039448,0.0267951542671571,0.0267951542671571,True,True
2010-11-19,0,0.75,1.0,1.0,0.0059915584241628,-0.0077362369847505,0.0059915584241628,0.0137277954089133,0.0137277954089133,True,True
2010-11-22,0,1.0,0.5,0.5,0.0131379976352021,0.0027242092265581,0.0131379976352021,0.010413788408643999,0.010413788408643999,True,True
2010-11-23,0,0.5,1.0,1.0,0.0130203551061741,0.0009570067639703,0.0130203551061741,0.0120633483422038,0.0120633483422038,True,True
2010-11-24,0,1.0,0.75,0.75,0.017045549125158,0.0053672908379855,0.017045549125158,0.011678258287172498,0.011678258287172498,True,True
2010-11-26,0,0.75,1.0,1.0,0.0193715066915283,0.0094552264268227,0.0193715066915283,0.0099162802647056,0.0099162802647056,True,True
2010-11-29,0,1.0,0.5,0.5,0.0047596954527722,-0.0077541982172582,0.0047596954527722,0.0125138936700304,0.0125138936700304,True,True
2010-11-30,2,0.5,0.0,0.0,0.0066971632714222,-0.0020157734326215,0.0066971632714222,0.0087129367040437,0.0087129367040437,True,True
2010-12-01,0,0.0,1.0,1.0,0.0178738450337818,-0.0019282737020367,0.0178738450337818,0.0198021187358185,0.0198021187358185,True,True
2010-12-02,0,1.0,1.0,0.75,0.0058739223565586,0.0058739223565586,0.0059905154786667,0.0,0.00011659312210810045,False,False
2010-12-03,0,1.0,0.5,0.5,0.0086608252552935,0.0014194840338821,0.0086608252552935,0.007241341221411401,0.007241341221411401,True,True
2010-12-06,0,0.5,0.5,0.5,0.004717945906785,0.004717945906785,0.004717945906785,0.0,0.0,False,True
2010-12-07,0,0.5,0.75,0.75,0.0036426150235678,-0.0045880232891898,0.0036426150235678,0.0082306383127576,0.0082306383127576,True,True
2010-12-08,0,0.75,0.25,0.25,0.008561620433342,0.0080246410102558,0.008561620433342,0.0005369794230861997,0.0005369794230861997,True,True
2010-12-09,0,0.25,0.5,0.5,0.0126075919687519,0.0043027975123223,0.0126075919687519,0.0083047944564296,0.0083047944564296,True,True
2010-12-10,0,0.5,1.0,1.0,0.005276037818504,0.003100549317594,0.005276037818504,0.00217548850091,0.00217548850091,True,True
2010-12-13,0,1.0,0.5,0.5,0.0051363988716232,-0.0063645534161216,0.0051363988716232,0.0115009522877448,0.0115009522877448,True,True
2010-12-14,0,0.5,0.5,0.5,0.0110041609634089,0.0110041609634089,0.0110041609634089,0.0,0.0,False,True
2010-12-15,0,0.5,0.75,0.75,0.0142420047913672,-0.0050245925689014,0.0142420047913672,0.0192665973602686,0.0192665973602686,True,True
2010-12-16,0,0.75,0.0,0.0,0.0075815369751076,0.0058787664606439,0.0075815369751076,0.0017027705144637,0.0017027705144637,True,True
2010-12-17,0,0.0,1.0,1.0,0.0027413876400838,-0.001369750606053,0.0027413876400838,0.0041111382461368,0.0041111382461368,True,True
2010-12-20,0,1.0,0.5,0.5,0.0016536186718614,-0.0100279965056835,0.0016536186718614,0.0116816151775449,0.0116816151775449,True,True
2010-12-21,0,0.5,0.5,0.5,0.0081596479715729,0.0081596479715729,0.0081596479715729,0.0,0.0,False,True
2010-12-22,0,0.5,1.0,1.0,0.0059740662356329,-0.0118424828107621,0.0059740662356329,0.017816549046395,0.017816549046395,True,True
2010-12-23,0,1.0,1.0,1.0,0.0223165530584044,0.0223165530584044,0.0223165530584044,0.0,0.0,False,True
2010-12-27,0,1.0,1.0,1.0,0.0106888383979975,0.0106888383979975,0.0106888383979975,0.0,0.0,False,True
2010-12-28,0,1.0,1.0,1.0,0.0104716964882725,0.0104716964882725,0.0104716964882725,0.0,0.0,False,True
2010-12-29,0,1.0,1.0,0.75,0.003460296780274,0.003460296780274,0.0037194950374094,0.0,0.0002591982571354002,False,False
2010-12-30,1,1.0,0.25,0.25,-0.0001671178917022,-0.004981761059916,-0.0001671178917022,0.004814643168213799,0.004814643168213799,True,True
2010-12-31,1,0.25,0.25,0.25,0.004975201990393,0.004975201990393,0.004975201990393,0.0,0.0,False,True
2011-01-03,1,0.25,0.75,0.75,0.0050596927352009,-0.0019348233706623,0.0050596927352009,0.0069945161058632,0.0069945161058632,True,True
2011-01-04,1,0.75,0.75,1.0,0.0025056250781978,0.0025056250781978,0.0026310244235053,0.0,0.00012539934530750004,False,False
2011-01-05,1,0.75,0.75,0.75,0.0002284017468061,0.0002284017468061,0.0002284017468061,0.0,0.0,False,True
2011-01-06,1,0.75,0.75,0.75,0.0023918639344055,0.0023918639344055,0.0023918639344055,0.0,0.0,False,True
2011-01-07,1,0.75,0.75,0.75,0.00227684178012,0.00227684178012,0.00227684178012,0.0,0.0,False,True
2011-01-10,1,0.75,1.0,1.0,0.0015886893668354,-0.0004212435154998,0.0015886893668354,0.0020099328823352,0.0020099328823352,True,True
2011-01-11,1,1.0,0.0,0.0,0.0015406083086681,-0.0019672885167275,0.0015406083086681,0.0035078968253956,0.0035078968253956,True,True
2011-01-12,1,0.0,1.0,1.0,0.0065552890669575,-0.0003520621543404,0.0065552890669575,0.0069073512212979,0.0069073512212979,True,True
2011-01-13,1,1.0,0.25,0.25,0.0011168226556712,-0.0035352966254471,0.0011168226556712,0.0046521192811183,0.0046521192811183,True,True
2011-01-14,1,0.25,1.0,1.0,0.0026486360640315,-0.0036441991168395,0.0026486360640315,0.0062928351808710006,0.0062928351808710006,True,True
2011-01-18,1,1.0,0.75,0.75,0.0104594136826132,0.0041974156002595,0.0104594136826132,0.0062619980823537,0.0062619980823537,True,True
2011-01-19,1,0.75,1.0,1.0,0.0097665641040653,0.0007510773067402,0.0097665641040653,0.0090154867973251,0.0090154867973251,True,True
2011-01-20,1,1.0,0.75,0.75,0.0012013750065261,-0.0302146881968679,0.0012013750065261,0.031416063203394,0.031416063203394,True,True
2011-01-21,1,0.75,1.0,1.0,0.0088791015485078,0.0008285596446952,0.0088791015485078,0.0080505419038126,0.0080505419038126,True,True
2011-01-24,1,1.0,0.0,0.0,0.0029150874597009,-0.0121157132778469,0.0029150874597009,0.015030800737547801,0.015030800737547801,True,True
2011-01-25,1,0.0,0.25,0.25,0.0053620005705141,0.0031302338718958,0.0053620005705141,0.0022317666986183,0.0022317666986183,True,True
2011-01-26,1,0.25,0.25,0.25,0.0030081158708592,0.0030081158708592,0.0030081158708592,0.0,0.0,False,True
2011-01-27,1,0.25,0.5,0.5,0.0003331644346156,-0.0009169056820448,0.0003331644346156,0.0012500701166604,0.0012500701166604,True,True
2011-01-28,2,0.5,1.0,1.0,0.00241889780819,0.0018364881730787,0.00241889780819,0.0005824096351112998,0.0005824096351112998,True,True
2011-01-31,1,1.0,0.75,0.75,-0.0017503451423898,-0.0033753961437105,-0.0017503451423898,0.0016250510013206998,0.0016250510013206998,True,True
2011-02-01,1,0.75,0.75,0.75,0.0092262036432447,0.0092262036432447,0.0092262036432447,0.0,0.0,False,True
2011-02-02,1,0.75,0.5,0.5,0.0050289374385627,0.0020667414070971,0.0050289374385627,0.0029621960314656,0.0029621960314656,True,True
2011-02-03,1,0.5,0.75,0.75,0.0078582375727724,-0.0072366956357682,0.0078582375727724,0.0150949332085406,0.0150949332085406,True,True
2011-02-04,1,0.75,0.0,0.0,0.0049970521081359,0.0037040508882002,0.0049970521081359,0.0012930012199356996,0.0012930012199356996,True,True
2011-02-07,1,0.0,0.75,0.75,0.0039094579628477,0.0005563833150178,0.0039094579628477,0.0033530746478299,0.0033530746478299,True,True
2011-02-08,1,0.75,1.0,1.0,0.009852207624063,-0.0037193034917085,0.009852207624063,0.0135715111157715,0.0135715111157715,True,True
2011-02-09,1,1.0,1.0,1.0,0.0060958888713657,0.0060958888713657,0.0060958888713657,0.0,0.0,False,True
2011-02-10,1,1.0,1.0,1.0,0.0089913807978891,0.0089913807978891,0.0089913807978891,0.0,0.0,False,True
2011-02-11,1,1.0,1.0,1.0,0.0036619003795182,0.0036619003795182,0.0036619003795182,0.0,0.0,False,True
2011-02-14,1,1.0,0.75,0.75,0.0063772523400419,-0.0075437003610598,0.0063772523400419,0.0139209527011017,0.0139209527011017,True,True
2011-02-15,1,0.75,0.0,0.0,0.0048294395531765,-0.001508659051935,0.0048294395531765,0.0063380986051114994,0.0063380986051114994,True,True
2011-02-16,1,0.0,0.25,0.25,-0.0001021155476655,-0.002423305576807,-0.0001021155476655,0.0023211900291415,0.0023211900291415,True,True
2011-02-17,1,0.25,0.5,0.5,0.006199136849434,-0.0040196512096737,0.006199136849434,0.0102187880591077,0.0102187880591077,True,True
2011-02-18,1,0.5,0.5,0.5,0.0024582338212675,0.0024582338212675,0.0024582338212675,0.0,0.0,False,True
2011-02-22,2,0.5,0.0,0.0,0.0041156207953799,0.0029234020638149,0.0041156207953799,0.0011922187315650005,0.0011922187315650005,True,True
