strategy,avg_position,annualized_turnover,min_position,max_position,position_0pct_days,position_25pct_days,position_50pct_days,position_75pct_days,position_100pct_days
Buy & Hold,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
MA200 Trend,0.8055286129970902,4.8273520853540255,0.0,1.0,0.1944713870029098,0.0,0.0,0.0,0.8055286129970902
Vol Target,0.75832723672574,4.407098433038043,0.0,1.0,0.004849660523763337,0.0,0.00024248302618816683,0.0,0.3157129000969932
Regime Rule,0.34408341416100874,17.965082444228905,0.0,1.0,0.6559165858389913,0.0,0.0,0.0,0.34408341416100874
Regime Rule SPY/Cash,0.34408341416100874,8.982541222114452,0.0,1.0,0.6559165858389913,0.0,0.0,0.0,0.34408341416100874
Market Attractor MCTS,0.3812439379243453,34.799709020368574,0.0,1.0,0.34165858389912707,0.3142580019398642,0.0,0.16561590688651795,0.1784675072744908
Market Attractor MCTS MultiAsset,0.4935135790494665,203.11542192046556,0.0,1.0,0.3663918525703201,0.0,0.17774005819592628,0.20489815712900097,0.25096993210475266
