method,regime,observations,avg_forward_ret_1d,median_forward_ret_1d,forward_vol_1d_ann,win_rate_1d,downside_vol_1d_ann,cvar_5pct_1d,avg_forward_ret_5d,median_forward_ret_5d,forward_vol_5d_ann,win_rate_5d,downside_vol_5d_ann,cvar_5pct_5d,avg_forward_ret_20d,median_forward_ret_20d,forward_vol_20d_ann,win_rate_20d,downside_vol_20d_ann,cvar_5pct_20d
hmm,0,858,0.0011630641444178658,0.0010264340082914991,0.08495948704301372,0.5939323220536756,0.0862796078630534,-0.016632363222043083,0.004509535913175262,0.005827996648993361,0.10479661606214076,0.6670574443141852,0.08479881330836667,-0.034566114124283676,0.014661695342843614,0.021011462354726063,0.12341658168106993,0.7577565632458234,0.11289727367247912,-0.08211837472680082
hmm,1,1473,0.00028841814649836317,0.0005047922923593351,0.0692336826017611,0.548540393754243,0.07399459882182996,-0.01512647037969228,0.0010072164314451062,0.002672951052314243,0.09018946365878418,0.5885947046843177,0.08642544394813483,-0.035991482782668574,0.004115870134933585,0.010458480402118164,0.1119392563684129,0.6415478615071283,0.12254031851749278,-0.0859680358032554
hmm,2,1033,0.0005362101455731745,0.0007828198107524553,0.134284076152006,0.5440464666021297,0.12424493778517359,-0.025438196607770504,0.0036682729924578713,0.0061530632991186884,0.1512493829120152,0.6253630203291385,0.1338250541541516,-0.05614991448919136,0.013833005321387691,0.020850580535350494,0.1486652546673598,0.7153920619554696,0.13608477277162004,-0.09711094889291336
hmm,3,561,0.000668167559753157,0.0007165107811986093,0.23071338505274494,0.5258467023172906,0.23494563125472873,-0.04666825760732823,0.004396223523595389,0.006805178880694873,0.2738203692429251,0.5793226381461676,0.19762704548237686,-0.08747620172175753,0.022932512453171353,0.03270881257479896,0.25686232132089,0.6702317290552585,0.13051260382258112,-0.11087063414373452
kmeans,0,352,0.0008213407614763507,0.0009739968443626124,0.1556804834467114,0.5539772727272727,0.15549946898568676,-0.030905897146005962,0.004746441998420164,0.009462787212397128,0.18888182251366423,0.6363636363636364,0.14357594524102352,-0.06196843872273192,0.02041865736575914,0.03619108444644237,0.18817917039932086,0.7130681818181818,0.11315210181571222,-0.09519428538075221
kmeans,1,2610,0.0004068831832596313,0.0005863452497691934,0.08015814829409866,0.5515523188961288,0.08467895846196258,-0.01712789470457234,0.0019755731888694062,0.0035865874087943617,0.0993063298325151,0.6119001919385797,0.09360858710896958,-0.03872954084238745,0.007949020330401103,0.013335855395296137,0.11786780047547334,0.6903474903474903,0.12378738297905002,-0.08560763977713251
kmeans,2,889,0.000939118778733022,0.001476640417835684,0.1656149005514079,0.5556805399325084,0.15646773948084314,-0.03159357371061596,0.00464741043827643,0.006893687513772617,0.1938838049803838,0.6152980877390326,0.15156503988140388,-0.0653485221634346,0.015317265975023147,0.024256928136117795,0.18717201749036483,0.6760404949381328,0.13265703386162783,-0.10560727879371762
kmeans,3,74,0.002226840749987841,0.006247682956413092,0.4293698497989399,0.6216216216216216,0.40658634171238217,-0.08345700219644803,0.008610915071982271,0.013862829106053742,0.46692351077993327,0.5675675675675675,0.3336633378419362,-0.14393917088211386,0.05555989039190648,0.06389896569118636,0.37929723852485797,0.7432432432432432,0.1600852234535381,-0.11523776114056603
