date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2010-10-18,0,4,4,-0.00019774321176173085,0.000962910736131106,0.00042958319100816695,-0.008589865240739854,0.00047723024782954544,20,20,20,20,20
2010-10-19,0,4,2,-0.004249199200519648,-0.007061969655793539,0.00658021470938292,-0.0019784959713884413,-0.0012072685761351915,20,20,20,20,20
2010-10-20,0,2,2,-0.011808180266693441,0.008394279274346193,0.007862675677062822,-0.0006085888862690512,0.0056776707841900125,19,21,20,20,20
2010-10-21,0,2,3,-0.008158059845918459,0.007992163318521716,-0.011868081969046424,0.008705189045680498,0.002799485406407184,20,20,19,21,20
2010-10-22,0,3,3,-0.0028224389819498192,0.0019429819754058439,0.0041828750840405635,0.013738255502881195,0.002656202279894962,20,20,20,20,20
2010-10-25,0,3,0,0.009148064526267746,0.00010314443069637074,0.003481295986862758,0.0056909370293567385,0.002207239237674992,20,20,20,20,20
2010-10-26,0,0,0,0.0057024802836481946,0.00017640182649678827,-0.006844724182951098,-0.006573202285812822,0.00026908827727249653,20,20,20,20,20
2010-10-27,0,0,1,-0.0008681124272338775,0.002519215832321144,-0.008233735583564189,0.0008744486320091296,-0.0011539739547540273,20,20,20,20,20
2010-10-28,0,1,1,-0.00931836002405172,0.002762893641268101,-0.015832709863421193,-0.002789031050450233,-0.003599903527135137,20,20,20,20,20
2010-10-29,0,1,2,-0.0006778971101344903,0.002612687112193093,0.009216114878987717,0.0036386840692730613,0.0026590110366190977,20,20,20,20,20
2010-11-01,0,2,0,0.003108937359604421,0.0012457693208243823,-0.004328159201369029,-0.010949382043574287,9.101550548648906e-05,20,20,20,20,20
2010-11-02,0,0,0,0.007925366925543747,0.003667125622422557,-0.010224716236974131,0.0076988225474193496,0.00307663249349655,20,20,20,20,20
2010-11-03,0,0,0,0.002519778482629006,-0.00444494620520538,-0.003301486080489693,-0.0008200606669918406,-0.0008403167784866231,20,20,20,20,20
2010-11-04,0,0,2,-0.003397030352508758,0.0003244626549207805,0.0021302397970297763,-0.00517259231414977,-0.0017478822591866297,20,20,20,20,20
2010-11-05,0,2,3,0.007784919298340118,-0.0038998103955104517,0.006815141835905264,0.009610769106444044,0.005168980346850537,20,20,20,20,20
2010-11-08,0,3,2,-0.013290853101835653,-0.015909344859111652,0.007135644927972251,-0.010989657408431896,0.0033627748848246,20,19,21,20,20
2010-11-09,0,2,3,-0.009937484631095714,-0.0013244652080115567,0.004587216581761524,0.011074661990560971,0.0036115453470347758,19,20,20,21,20
2010-11-10,0,3,3,-0.015872995311079923,-0.000732329867840357,0.0013513992968708938,0.009249682857610434,-0.002402592282867113,19,20,20,21,20
2010-11-11,0,3,1,-0.004570842723095781,0.013901423685446536,0.005511643792423611,-0.00042698326457022513,-0.0007984437513916762,19,21,20,20,20
2010-11-12,0,1,3,-0.012685069713235417,-0.0021904426224135807,-0.006259054197574348,0.007328461821506313,0.0006967372974326879,19,20,20,21,20
2010-11-15,0,3,3,0.00787933299173024,0.011517579670594762,0.005468513223338174,0.010942983823643443,-0.005043380450543884,20,20,20,20,20
2010-11-16,2,3,4,0.005638946363462809,0.0012037325269967352,0.003479369122345846,-0.0023127116900314624,0.005650017173440606,20,20,20,20,20
2010-11-17,2,4,3,0.0018927853105174517,-0.005658602629528083,-0.0027047402876710772,0.003420597184209849,0.0023010410369287944,20,20,20,20,20
2010-11-18,0,3,3,-0.011157787089132112,-0.005357451137863946,0.00019211839599371245,0.008066169861180507,-0.001841602051217911,19,20,20,21,20
2010-11-19,0,3,3,0.0009041069125725812,-0.0014662322523149433,0.0028493174752130825,0.006560378957300233,-0.0014720210938920259,20,20,20,20,20
2010-11-22,0,3,1,0.00297325128902435,0.006782358917092608,-0.0038748131298059494,-0.004536493118316548,0.0011722594820265807,20,20,20,20,20
2010-11-23,0,1,1,0.0029389699259307353,0.009046426488579312,0.003572550672490881,0.006042480199735516,0.003296342292420037,20,20,20,20,20
2010-11-24,0,1,4,0.005083298998704256,-0.0039844025034681246,-0.0023335807206601483,0.0009756368319762147,0.008495679053940244,20,20,20,20,20
2010-11-26,0,4,3,0.005337446366286685,0.00628073335315318,0.003236678673877162,0.009125362097416764,0.004387750750655542,20,20,20,20,20
2010-11-29,0,3,2,0.0010500133832566812,0.005833388320698862,0.009243395409742904,-0.002862446551753731,0.0010394937191974447,20,20,20,20,20
2010-11-30,2,2,0,0.02171635868641525,0.011097380481999774,-0.009031178413748472,-0.0031209501801112397,0.004966657419747597,21,20,19,20,20
2010-12-01,0,0,1,-0.0021790244995500956,0.006674202739246728,-0.00328098180571507,0.006393942076796835,-0.0015728190807090731,20,20,20,20,20
2010-12-02,0,1,1,0.013583189912266664,0.012753744918942118,-0.001219242466600972,0.00037894707678419123,0.0002724058159061274,20,20,20,20,20
2010-12-03,0,1,1,0.001243227949348147,0.003902431781175772,0.0028131980996958226,-0.006024163071753815,0.0012197321181736513,20,20,20,20,20
2010-12-06,0,1,1,-0.003029180344986792,0.009537636362269213,0.0038276248007958424,-0.006095665009211383,0.0018194854182767017,20,20,20,20,20
2010-12-07,0,1,3,0.008468415460974885,-0.0038811833752120466,0.007149638676556773,0.012743405378617229,-0.004150951571995564,20,20,20,20,20
2010-12-08,0,3,3,0.00010436656950050475,0.004097700744645175,-0.0014313216167599636,0.005268078594230402,0.0010000330550203704,20,20,20,20,20
2010-12-09,0,3,4,0.001972255951867249,0.00043574887073990636,0.0018347995226014623,-0.004351372968002838,0.004272227534752806,20,20,20,20,20
2010-12-10,0,4,4,0.0005602552358642597,-0.016864328981009535,-0.0033272487951894135,-0.0016140033351060225,0.007917117715121278,20,19,20,20,21
2010-12-13,0,4,0,0.011749405011886992,0.0014939190356895566,0.0076185302112839635,0.005180962649115986,0.0017086307836832592,20,20,20,20,20
2010-12-14,0,0,0,0.00786128657942831,0.0069129734930825195,-0.009547789284445257,-0.007455749418340624,0.0035751945633062205,20,20,20,20,20
2010-12-15,0,0,1,-0.0017687743312040285,0.01840582859975463,0.004406688536602208,0.008204008053623407,0.002478127041103098,19,21,20,20,20
2010-12-16,0,1,3,-0.0054299713884733624,0.00010660195975984986,-0.002206680047567056,0.0023775994373139322,-0.0018172665018144235,20,20,20,20,20
2010-12-17,0,3,3,-0.011996402405661147,0.0060924914137505315,0.006945851068924031,0.007021669766902437,-0.0015458183600085,19,20,20,21,20
2010-12-20,0,3,2,0.004253865574238607,-0.004537196906292061,0.009366282000467923,0.002925052462619236,-0.0038317009198850062,20,20,20,20,20
2010-12-21,0,2,0,0.00848446898994255,0.006521979473085343,-0.004358823756973097,0.00452864798673966,0.0025540756027416602,20,20,20,20,20
2010-12-22,0,0,0,0.013714768152803663,0.006392142987652946,-0.0039104570866768384,-0.00905092130705332,-0.0012217136550690482,21,20,20,19,20
2010-12-23,0,0,1,0.00420001420359987,0.012167929615528341,-0.0019006046977180827,-0.0027497298329740615,0.0007028733294604829,20,20,20,20,20
2010-12-27,0,1,1,0.005544815047659074,0.008774274344011975,0.006287665881007372,-0.006580017790155136,-0.0024522680157855353,20,20,20,20,20
2010-12-28,0,1,3,0.0012847359669777372,-0.0021139905543445226,-0.0023139265749252133,0.01843702098058091,-0.005559920515047809,20,20,20,21,19
2010-12-29,0,3,2,0.002969580490044768,0.0031136626804477464,0.005305197450500491,-0.014136151389961958,9.466183645454333e-05,20,20,21,19,20
2010-12-30,1,2,3,-0.0027241732678843092,0.0021338742516672257,-0.0011151337371285296,0.009513576933470692,0.0010437577873007304,20,20,20,20,20
2010-12-31,1,3,3,0.0029075479117890548,0.0015394773574766314,0.006781541873637812,0.011702021703751442,0.0015925404722776956,20,20,20,20,20
2011-01-03,1,3,1,0.003130058892227513,0.0038981588723725384,0.0031297171769136198,-0.007609561351363481,5.9824169723078285e-05,20,20,20,20,20
2011-01-04,1,1,4,-0.008432269612385827,-0.003945770191578003,-0.0017135364857740587,0.003963548016398208,0.00882123052330706,20,20,20,20,20
2011-01-05,1,4,1,0.0009241433460247465,0.006848046013966111,-0.006284496497351087,0.002206391974940662,0.0012007042535542973,20,20,20,20,20
2011-01-06,1,1,1,-5.4650762098143705e-06,0.002070530213599572,-0.0010777166918660287,-0.002233648117527909,0.0012503011681754294,20,20,20,20,20
2011-01-07,1,1,2,-0.0032635588713696762,-0.002374507180539079,0.0010469464908112345,-0.0030724465186642456,-0.005485015223782539,20,20,20,20,20
2011-01-10,1,2,0,0.0012177349114496064,-0.004721699792224063,-0.0010286084671276446,-0.023244926485275333,-0.00037276419388454756,21,20,20,19,20
2011-01-11,1,0,3,0.006937014165012885,-0.0016606205653100974,0.003147888599856498,0.015900474535486066,0.0010781281736674136,20,19,20,21,20
2011-01-12,1,3,1,-0.005982797824885659,0.008478144394170613,-0.010050224629850883,0.00231942124214523,-0.005665221229174553,20,21,19,20,20
2011-01-13,1,1,1,0.004202499708715983,0.006469047975649388,-0.005499081091362759,0.0042266547938002,0.0008880168611634244,20,20,20,20,20
2011-01-14,1,1,1,-0.004714172090195072,0.0024464103279319806,0.00028318875266358134,-0.001075436080174921,0.0009182361907624098,20,20,20,20,20
2011-01-18,1,1,0,0.010298730657651713,-0.00031849472842681496,-0.006415146066032426,0.0008868447530763184,-0.00017007827198891107,20,20,20,20,20
2011-01-19,1,0,0,0.006157088027313633,-0.0012938523825338699,-0.006169307683060746,-0.0013324841315247506,-0.0009506101326164022,20,20,20,20,20
2011-01-20,1,0,1,-0.00639610899979032,0.0021690886381125853,-0.00280274969070532,-0.006566379679122852,-0.0018375550181541505,20,20,20,20,20
2011-01-21,1,1,0,0.009750252535510932,0.0003032606180120592,-0.005304525917229753,0.002570298585933957,-0.002046965041554806,20,20,20,20,20
2011-01-24,1,0,1,-0.002915470138999669,0.009102857828787137,0.006323110070622193,-0.004624949570909924,0.0004921395990747149,20,20,20,20,20
2011-01-25,1,1,0,0.007116351647290053,0.0033254938541962395,0.002531221758891129,0.006687455526548193,0.0006677986633517551,20,20,20,20,20
2011-01-26,1,0,3,-0.004955908062685147,-0.005041756315954155,-0.004876083354807171,-0.0007325744621730966,-0.00092807770459875,20,20,20,20,20
2011-01-27,1,3,3,5.883916636316559e-05,0.004847433427492677,0.0043935820591755725,0.012940214965627462,-0.0028745151830124565,20,20,20,20,20
2011-01-28,2,3,4,-0.006788575105647711,-0.024732074665219327,-0.005996436614364319,-1.4077593278812961e-05,0.002064555539878459,20,19,20,20,21
2011-01-31,1,4,3,-0.001772704186903018,-0.004817319119683397,0.0028477762731432496,0.003509606856126124,0.0016129408296267048,20,20,20,20,20
2011-02-01,1,3,3,0.004985314150987956,-0.005540648060040651,-0.01744943720042813,0.005770572428321854,0.0017840728085949467,20,20,19,21,20
2011-02-02,1,3,2,-0.0006421820044916225,0.004980611938450922,0.008494034025787191,0.004357330277156444,-0.0005738594737122851,20,20,20,20,20
2011-02-03,1,2,3,-0.008867132691766125,-0.0012047393634748598,-0.013973737735056831,0.0028337599754345816,0.0020139673473901047,20,20,20,20,20
2011-02-04,1,3,1,-0.002709605620825677,0.00444760197407645,0.0005067406370146169,-5.259816259507498e-05,-0.004780286963287597,20,20,20,20,20
2011-02-07,1,1,2,-0.012984776081793607,-0.000261729033571813,0.005712982818396796,0.00041382888684727594,0.0019184247055810573,19,20,21,20,20
2011-02-08,1,2,3,0.000862087235958327,-0.0021068197421595597,0.0004175057269112237,0.002619907025865089,-0.003677132352175284,20,20,20,20,20
2011-02-09,1,3,2,-0.0023099771823917154,-0.010164917709117576,0.00176417215250412,-0.01801115315657414,0.0006297700633119552,20,20,21,19,20
2011-02-10,1,2,3,0.0038345387637724986,0.0001299544467207007,0.0033456034623228137,0.00910074701261363,-0.0006530986554189977,20,20,20,20,20
2011-02-11,1,3,2,-0.007782645248683826,-0.0025530798677387894,0.008793742512939401,0.00574207887334874,0.0017196353797736743,20,20,20,20,20
2011-02-14,1,2,0,0.0001719163863939041,-0.003457839398361819,-0.001425481887962776,-0.003156805927234989,-0.0030257393570418483,20,20,20,20,20
2011-02-15,1,0,3,-0.012421962230844092,0.0003870451017827587,-0.004321594161878431,0.0015923725043212004,-0.0024971353377529646,20,20,20,20,20
2011-02-16,1,3,3,-0.001884497994612333,-0.0035326199532340922,-0.0016832502900693326,0.0024633238727182817,-0.0003976515556860481,20,20,20,20,20
2011-02-17,1,3,0,0.0017013060621901728,0.00034282729580247103,-0.0007107746455732053,-0.0010459352973475411,0.0007164545713717844,20,20,20,20,20
2011-02-18,1,0,3,-0.005112772582345321,-0.0045959065244005875,0.003439060469870783,0.004785877694718353,0.0032426107724696403,20,20,20,20,20
2011-02-22,2,3,4,-0.0022576912400576903,-0.006610605103399748,0.0044845770837611595,0.004370116730535657,0.007150012154145473,20,20,20,20,20
2011-02-23,2,4,2,0.003409043269290031,-0.019644266827778766,0.00914315215048865,-0.004339523782249571,-0.0033112767694491326,20,19,21,20,20
2011-02-24,2,2,1,-0.008716127619243522,0.012967079219029641,0.005766852672595937,0.0002496892274173895,0.0040348673464009315,19,21,20,20,20
2011-02-25,2,1,1,-0.02221062521050812,0.01135158085167058,-0.004821225013058441,0.0038706119169705615,0.000853912509120111,19,21,20,20,20
2011-02-28,1,1,3,0.006262961618561162,0.00482880557323447,-0.002833759062057837,0.00811470714133543,0.0024401251561284574,20,20,20,20,20
2011-03-01,2,3,4,0.00036791989731446413,0.001614157751083681,-0.007385592050727988,-0.014030864219783121,0.004589856162191067,20,20,20,19,21
2011-03-02,1,4,2,0.002058435034803051,-0.0038704666269576255,0.010329019501400041,0.004319822598981962,0.0031511428751875353,20,20,20,20,20
2011-03-03,1,2,1,0.0031737051342157195,0.005048731073059998,-0.008186361514790751,-0.008872832539753598,0.0008218422927002813,20,20,20,20,20
2011-03-04,1,1,3,-0.0038052241167374407,-0.0007449323185539118,0.004423375086926376,0.008105959531071879,0.001044110047684592,20,20,20,20,20
2011-03-07,2,3,0,0.024554315098524928,-0.0016361582287658047,-0.010053859544216424,-0.019017901146150734,0.004025064808117299,22,20,19,19,20
2011-03-08,2,0,0,0.0038394035022689356,-0.004293372738957047,-0.0027795217864835476,0.00042011122545626453,0.0025389147477506402,20,20,20,20,20
2011-03-09,2,0,0,0.011913763621440619,0.010137664445197505,0.0023721559547223124,-0.020171119721265205,0.0017993557795946975,21,20,20,19,20
