date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2010-11-26,0,4,3,0.005251462117961843,0.005619119348959358,0.005128608469542757,0.011192058719320056,0.003518831220497455,20,20,20,20,20
2010-11-29,0,3,2,0.0027439683415047323,0.006864151442653345,0.007925479753477117,-0.0016430111810348702,0.001314036013028537,20,20,20,20,20
2010-11-30,2,2,0,0.022151826645196455,0.012047253330613825,-0.00804522118586687,-0.002305688731677077,0.006899253197220054,21,20,19,20,20
2010-12-01,0,0,1,-0.0010226299605879449,0.00745250682294687,-0.004156662646063556,0.007006158961130408,-0.0007603537435382643,20,20,20,20,20
2010-12-02,0,1,1,0.013542936796518672,0.013978204074363657,0.00011804848457807491,0.0009580246526386035,0.0011412675302682502,20,20,20,20,20
2010-12-03,0,1,4,0.0019064330277136666,0.0028260722584982807,0.003513858687923012,-0.004604309399384157,0.004335365633048728,20,20,20,20,20
2010-12-06,0,4,1,-0.001249703638376637,0.010090129806411594,0.004430008226691191,-0.005687666240342884,0.0024259832093100776,20,20,20,20,20
2010-12-07,0,1,3,0.008890840188774098,-0.0027423292538319172,0.007992243150532664,0.013266232859128296,-0.002865777372724577,20,20,20,20,20
2010-12-08,0,3,3,-0.0006389199027660464,0.005018338795944574,0.001937053236513236,0.006090970480592107,0.0003128959521175703,20,20,20,20,20
2010-12-09,0,3,4,0.0035704782820163835,0.001060790913907481,0.0027137929477706814,-0.003364433130439295,0.005170499364868717,20,20,20,20,20
2010-12-10,0,4,4,0.0005632949921020227,-0.014049241909572671,-0.0008744853034730056,-0.0019938610417809697,0.00905243050501911,20,19,20,20,21
2010-12-13,0,4,0,0.012347392894999457,0.0020135364779636706,0.008116920940050999,0.005693962812675496,0.0017474511745743742,20,20,20,20,20
2010-12-14,0,0,0,0.009362152954496977,-0.0030022279343971917,-0.0004700111301531412,-0.006312988085053513,0.005727085518439068,20,20,20,20,20
2010-12-15,0,0,1,-0.00096609512607391,0.018836902542752724,0.003498021884387389,0.01079124057336686,0.004337326242874535,19,21,20,20,20
2010-12-16,0,1,3,-0.004004090910228119,-0.0009201890387089153,-0.001365362148413251,0.0031749955506566166,0.0009051293059305417,20,20,20,20,20
2010-12-17,0,3,3,-0.010210324962969692,0.006710189662715513,0.006952972180386863,0.007150880646128765,-0.0002952820125879453,19,20,21,20,20
2010-12-20,0,3,2,-0.0029128996203200137,-0.002095845643954655,0.008668634819719783,0.0037171888634385773,0.003330831407481645,20,20,20,20,20
2010-12-21,0,2,0,0.009105483346572128,0.006978735093131477,-0.0029505590402295633,0.003679217214052057,0.004069156018301105,20,20,20,20,20
2010-12-22,0,0,0,0.012538646758656418,0.00514603515883732,-0.002772474385520917,-0.006229055564263636,-0.0007817295278625668,21,20,20,19,20
2010-12-23,0,0,1,0.0050787739257543004,0.012632500215694864,-0.0008688262909103768,-0.0017046511483637915,0.0013301873405903123,20,20,20,20,20
2010-12-27,0,1,1,0.007199556359608024,0.009635517309002941,0.006356918370859591,-0.0051615821748469655,-0.0015905216797547667,20,20,20,20,20
2010-12-28,0,1,3,0.001664567999721389,-0.0009428205947747644,-0.0026103367607187887,0.019062609796339253,-0.004566052429886454,20,20,20,21,19
2010-12-29,0,3,2,0.003665311443354824,0.0036011650856608264,0.007642243782074935,-0.012922282212872926,0.0008630083701084378,20,20,21,19,20
