date,regime,prior_position,previous_position,chosen_position,value_0,value_25,value_50,value_75,value_100,visits_0,visits_25,visits_50,visits_75,visits_100
2014-10-15,2,0.0,0.5,0.25,-0.0047333708054630615,0.0007765294361501607,-0.007308868034997121,,,33,34,33,0,0
2014-10-16,2,0.0,0.25,0.5,-0.0031286130496863403,-0.009265914329645688,-0.00016836400733968726,,,33,33,34,0,0
2014-10-17,2,0.0,0.5,0.5,-0.0009518565731297821,-0.014748725728314507,0.006454114504336848,,,34,32,34,0,0
2014-10-20,2,0.0,0.5,0.5,-0.003009377646438265,0.0006657686032800241,0.0025956556826333085,,,33,33,34,0,0
2014-10-21,2,0.0,0.5,0.5,-0.0037798248935833243,-0.010639252631746893,-0.0052812970257881155,,,34,33,33,0,0
2014-10-22,2,0.0,0.5,0.5,0.0003655473871323373,-0.006598963064666262,-0.0008131713955590976,,,34,33,33,0,0
2014-10-23,2,0.0,0.5,0.25,-0.00303291954860643,0.0005010421571534402,-0.00441535457374902,,,33,34,33,0,0
2014-10-24,2,0.0,0.25,0.25,-0.00299548697449112,0.0024318332345504633,0.0008214283627513544,,,33,34,33,0,0
2014-10-27,2,0.0,0.25,0.5,-0.0006195305022961828,-0.0059498839721375246,0.005714799340578268,,,33,33,34,0,0
2014-10-28,2,0.0,0.5,0.5,-0.007136843020875435,-0.0044782830944809565,-0.0037751948914305548,,,33,33,34,0,0
2014-10-29,0,1.0,0.5,1.0,,,-0.022799439999457292,0.0005182909657717507,0.000677227607212157,0,0,32,34,34
2014-10-30,0,1.0,1.0,1.0,,,-0.007259526414766724,0.010290745910114689,0.011423922994591216,0,0,32,34,34
2014-10-31,0,1.0,1.0,0.5,,,0.004218750111503024,0.002750982055073441,-0.004546809278042201,0,0,34,33,33
2014-11-03,0,1.0,0.5,0.5,,,0.009424923215908751,0.0016026728831940301,0.0031959097779123893,0,0,34,33,33
2014-11-04,0,1.0,0.5,0.5,,,0.011884444156784768,-0.01195274376131703,0.0006490785109984597,0,0,35,32,33
2014-11-05,0,1.0,0.5,0.5,,,0.0014085981328637147,0.0007302394410677336,-0.010821910016019494,0,0,34,34,32
2014-11-06,0,1.0,0.5,0.5,,,0.0010260710550363623,-0.007306452036647921,-0.001292657788370173,0,0,34,33,33
2014-11-07,0,1.0,0.5,0.5,,,-0.0016519120946825398,-0.003287216507257192,-0.0026316999146001993,0,0,34,33,33
2014-11-10,0,1.0,0.5,0.5,,,0.005374778677459319,0.0006361536008474658,0.0067408473590641,0,0,33,33,34
2014-11-11,0,1.0,0.5,0.5,,,0.0037826092423819337,-0.0032383541362170742,-0.008306815777055623,0,0,34,33,33
2014-11-12,0,1.0,0.5,0.5,,,0.00586812437398975,0.004611575578955747,0.0009909748859974182,0,0,34,33,33
2014-11-13,0,1.0,0.5,0.5,,,0.0006574952873095436,0.0014372670792525584,-0.007576382324298781,0,0,34,33,33
2014-11-14,0,1.0,0.5,0.5,,,0.0074298890882988425,-0.007041687903193825,-0.00606977711389385,0,0,34,33,33
2014-11-17,1,0.0,0.5,0.5,-0.0013261803238774031,0.0025314836689798847,0.0007708986970311731,,,33,34,33,0,0
2014-11-18,1,0.0,0.5,0.25,-0.005826744797518148,-0.0022917078090065883,-0.007684640882660729,,,33,34,33,0,0
2014-11-19,1,0.0,0.25,0.0,-0.0013283346906556104,-0.0053925930502441806,-0.00602600806915058,,,34,33,33,0,0
2014-11-20,1,0.0,0.0,0.0,-0.0032402209279240595,-0.0034454680572927783,-0.00521595768949851,,,34,33,33,0,0
2014-11-21,1,0.0,0.0,0.0,0.0011616247037689997,-0.011773736022959768,-0.00384409654726007,,,34,33,33,0,0
2014-11-24,1,0.0,0.0,0.5,-0.003509742148041824,-0.00208603387356268,-0.00010808985290781408,,,33,33,34,0,0
2014-11-25,1,0.0,0.5,0.5,-0.001368014484128608,-0.004482573444162898,0.010838232645749665,,,33,33,34,0,0
2014-11-26,1,0.0,0.5,0.5,-0.005584606194938488,-0.006968117277524379,0.003174007507508371,,,33,33,34,0,0
2014-11-28,1,0.0,0.5,0.0,0.0019508879302194582,-0.004321834312344092,-0.006903316518342626,,,34,33,33,0,0
2014-12-01,1,0.0,0.0,0.5,-0.0008268247081523929,3.64572017485408e-05,0.0019478006679921529,,,33,33,34,0,0
2014-12-02,1,0.0,0.5,0.5,-0.0071002340432453955,-0.0020832850405206604,-0.0017049388403130095,,,33,33,34,0,0
2014-12-03,1,0.0,0.5,0.5,-0.005446305033018629,-0.005360976417798383,-0.0004133499639624361,,,33,33,34,0,0
2014-12-04,1,0.0,0.5,0.5,-0.0015141708460652346,-0.002033579662582495,0.0040533948433999776,,,33,33,34,0,0
2014-12-05,1,0.0,0.5,0.25,-0.0015236711118759587,0.0016697757587048733,-0.0011227179726726393,,,33,34,33,0,0
2014-12-08,1,0.0,0.25,0.5,-0.005117980915085023,-0.00027478065574795303,0.007755860331447386,,,33,33,34,0,0
2014-12-09,1,0.0,0.5,0.5,-0.0006556690366370566,-0.003500227148811854,0.00031930022036943603,,,33,33,34,0,0
2014-12-10,2,0.0,0.5,0.0,0.0003761990644084114,-0.005476072809981782,-0.001761572841627069,,,34,33,33,0,0
2014-12-11,2,0.0,0.0,0.25,-0.006429528475663712,0.0016745083413892347,-0.002026538835705982,,,33,34,33,0,0
2014-12-12,2,0.0,0.25,0.25,-0.0004373725447428657,0.0006814905733917302,-0.009372852994245557,,,34,34,32,0,0
2014-12-15,2,0.0,0.25,0.25,-0.0011058436323877069,-0.0029525744803871757,-0.0047728160521853845,,,34,33,33,0,0
2014-12-16,2,0.0,0.25,0.25,-0.0015222265863160192,0.00044588336296906274,-0.005735898066013743,,,33,34,33,0,0
2014-12-17,2,0.0,0.25,0.25,-0.005555631093935133,0.0015084462023460027,0.0008055259628703976,,,33,34,33,0,0
2014-12-18,2,0.0,0.25,0.0,0.0018139079894256157,-0.0015055212943214469,-0.006061823177873625,,,34,33,33,0,0
2014-12-19,0,1.0,0.0,0.5,-0.005012560634336217,,0.0036322151169938294,-0.009133950948359499,0.0034898558037980316,25,0,25,25,25
2014-12-22,0,1.0,0.5,1.0,,,0.000354794576321278,0.014514772819089191,0.014520551831929584,0,0,32,34,34
2014-12-23,0,1.0,1.0,1.0,,,-0.0016790469565084536,-0.004115728803027714,0.004367348531264761,0,0,33,33,34
2014-12-24,0,1.0,1.0,1.0,,,0.0031886697996031973,0.0057514741295614305,0.011868147550700188,0,0,33,33,34
2014-12-26,1,0.0,1.0,1.0,0.002383883869057323,-0.00597057336779419,0.0033743697838960933,,0.007560646244684124,25,24,25,0,26
2014-12-29,1,0.0,1.0,1.0,-0.0005405397157605601,-0.0010184667649102933,-0.004249577304298834,,0.005639967070547513,25,25,25,0,25
2014-12-30,1,0.0,1.0,0.25,-0.00531953620149282,0.0011847950786999198,-0.008575795506592201,,-0.0105061210194275,25,25,25,0,25
2014-12-31,2,0.0,0.25,0.0,-6.952550515612011e-05,-0.01524045877230117,-0.004056692633220716,,,34,32,34,0,0
2015-01-02,2,0.0,0.0,0.0,0.0019554160890314053,-0.010320042389888085,0.0019865847238151706,,,34,32,34,0,0
2015-01-05,2,0.0,0.0,0.0,0.0037659442924852277,-0.01155198715614396,0.0023383871007014324,,,34,32,34,0,0
2015-01-06,2,0.0,0.0,0.25,-0.003721770618704796,-0.00038076407686766633,-0.001203291483712734,,,33,34,33,0,0
2015-01-07,2,0.0,0.25,0.0,-0.0010447743183024383,-0.003426258220600363,-0.007872940262389279,,,34,33,33,0,0
2015-01-08,2,0.0,0.0,0.5,-0.00599824630641519,-0.004145538040394984,0.004021439766726127,,,33,33,34,0,0
2015-01-09,2,0.0,0.5,0.5,-0.002844204448552285,-0.006458242206330708,-0.0017859543455515487,,,33,33,34,0,0
2015-01-12,2,0.0,0.5,0.25,-0.0057497625916553335,0.003330426564840328,-0.004596248914447115,,,33,34,33,0,0
2015-01-13,2,0.0,0.25,0.5,-0.005244619443566222,-0.0028897298953977583,0.006066156705759843,,,33,33,34,0,0
2015-01-14,2,0.0,0.5,0.5,-0.015463178999779805,-0.007341166715894816,0.006001638302092654,,,32,33,35,0,0
2015-01-15,2,0.0,0.5,0.5,-0.0005332748960536595,-0.009651315861942903,0.0015564914551853776,,,34,32,34,0,0
2015-01-16,2,0.0,0.5,0.5,-0.005714319186476032,-0.007148255832373374,-0.005935498923620173,,,34,33,33,0,0
2015-01-20,2,0.0,0.5,0.25,-0.0014937104484217558,0.005154371497768795,0.0006888350381885359,,,33,34,33,0,0
2015-01-21,2,0.0,0.25,0.5,-0.011069993423007893,-0.00547674077788972,0.004323944210460166,,,33,33,34,0,0
2015-01-22,2,0.0,0.5,0.25,-0.005372284663200991,0.0014720646945907054,-0.005697010059767433,,,33,34,33,0,0
2015-01-23,2,0.0,0.25,0.5,-0.00015023546614944142,-0.005383310368687725,0.0014554225477635496,,,33,33,34,0,0
2015-01-26,2,0.0,0.5,0.25,-0.006091869516422291,-0.005110684839462823,-0.01402199071526104,,,34,34,32,0,0
2015-01-27,2,0.0,0.25,0.0,-0.004283941849141679,-0.006840251353153538,-0.01357655215667874,,,34,33,33,0,0
2015-01-28,2,0.0,0.0,0.25,0.0022351202314513942,0.004448578895316573,-0.002212768735291364,,,33,34,33,0,0
2015-01-29,2,0.0,0.25,0.5,-0.0031584520279911974,-0.00507527450886759,0.007536760570960077,,,33,33,34,0,0
2015-01-30,2,0.0,0.5,0.5,-0.00472076344980834,-0.0036559915647815964,0.007289452474088987,,,33,33,34,0,0
2015-02-02,2,0.0,0.5,0.0,-0.00046061970706429237,-0.00187142644249162,-0.003968288458215043,,,34,33,33,0,0
2015-02-03,2,0.0,0.0,0.5,-0.014098793966231045,-0.0011544157130334387,-0.0001686318558089171,,,32,34,34,0,0
2015-02-04,2,0.0,0.5,0.5,-0.0037778246358989753,-0.004548918149447516,-0.002788835801413668,,,33,33,34,0,0
2015-02-05,2,0.0,0.5,0.25,-0.0001563129174489067,0.0026902245550997736,-0.00186559067048999,,,33,34,33,0,0
2015-02-06,2,0.0,0.25,0.0,-0.00096263993648902,-0.0030433556068824434,-0.0037409058669258303,,,34,33,33,0,0
2015-02-09,2,0.0,0.0,0.5,-0.003341646100416551,-0.0073251088607897115,0.004144097023082681,,,33,33,34,0,0
2015-02-10,0,1.0,0.5,0.5,,,-0.004135056474611114,-0.0055732352701937885,-0.0025755795617574146,0,0,33,33,34
2015-02-11,0,1.0,0.5,1.0,,,-0.0015087012627404094,0.006457443510418636,0.010101531452389656,0,0,33,33,34
2015-02-12,0,1.0,1.0,1.0,,,-0.0004945673149363667,0.00259745818143082,0.0027728452430091713,0,0,33,34,33
2015-02-13,0,1.0,1.0,1.0,,,0.0021541059152984676,-0.013148045270761502,0.015693395777023545,0,0,34,31,35
2015-02-17,0,1.0,1.0,1.0,,,-6.394318959748399e-05,-0.00605967300269948,0.01283791396653179,0,0,33,32,35
2015-02-18,0,1.0,1.0,1.0,,,-0.014652811647269077,-0.002423425568376569,0.01392533952628088,0,0,32,33,35
2015-02-19,0,1.0,1.0,1.0,,,-0.003879297288925298,-0.015540855267032822,0.006791607549862719,0,0,33,32,35
2015-02-20,1,0.0,1.0,0.0,0.0020228208735713505,-0.0052325372665798075,0.0019063595608399674,,-0.006505433280600828,25,25,25,0,25
2015-02-23,1,0.0,0.0,0.5,-0.004016349296743098,-0.004388613887422092,-0.0010614726753525286,,,33,33,34,0,0
2015-02-24,1,0.0,0.5,0.0,-0.0008851596609218354,-0.0010977006870827638,-0.003836622153651255,,,33,34,33,0,0
2015-02-25,1,0.0,0.0,0.25,-0.005676208579082268,-0.002955931081376142,-0.003669519856659601,,,33,34,33,0,0
2015-02-26,1,0.0,0.25,0.25,-0.006048139001977351,0.0028012743060031316,-0.0029356055987947434,,,33,34,33,0,0
2015-02-27,1,0.0,0.25,0.5,-0.0034938102118020806,-0.003963482128478099,0.0031933300242905846,,,33,33,34,0,0
2015-03-02,1,0.0,0.5,0.5,-0.0015241690491607964,-0.0026276336737008424,0.00450940972822434,,,33,33,34,0,0
2015-03-03,1,0.0,0.5,0.25,-0.0057554757471574985,0.0014547128867486903,-0.004924722796122349,,,33,34,33,0,0
2015-03-04,1,0.0,0.25,0.5,-0.0005825021409202602,-0.0030130556945779626,0.0006274602057533289,,,33,33,34,0,0
2015-03-05,1,0.0,0.5,0.5,-0.002133107937198881,-0.00018902374110071966,-0.000253639880473817,,,33,34,33,0,0
2015-03-06,1,0.0,0.5,0.5,-0.00222379762043417,-0.00014737062874224375,-0.0008382802723487598,,,33,34,33,0,0
2015-03-09,1,0.0,0.5,0.5,-0.005854428893443489,-0.00276596703555734,-0.004299619948279038,,,33,34,33,0,0
2015-03-10,2,0.0,0.5,0.0,0.002644957235539742,-0.00040962253716203724,-0.001647707744773073,,,34,33,33,0,0
2015-03-11,2,0.0,0.0,0.0,-0.001233307529380649,-0.005316404455168266,-0.007336034030388869,,,34,33,33,0,0
2015-03-12,1,0.0,0.0,0.5,-0.0036219924503739912,-0.0022495721798382424,0.004048831252855163,,,33,33,34,0,0
2015-03-13,1,0.0,0.5,0.5,-0.0013832676059156608,-0.0011804058994131339,-0.0027074935974681774,,,33,34,33,0,0
2015-03-16,1,0.0,0.5,0.5,-0.002337683016696748,-0.008856024070814287,0.002384590865136403,,,33,33,34,0,0
2015-03-17,1,0.0,0.5,0.0,-0.002409142774657583,-0.004244412286226297,-0.01861577927242164,,,34,34,32,0,0
2015-03-18,1,0.0,0.0,0.5,-0.0032108942677215404,-0.0028872713682133247,0.005524800072692999,,,33,33,34,0,0
2015-03-19,1,0.0,0.5,0.5,-0.0004308462666901629,-0.0016459252076486816,0.003885481681932247,,,33,33,34,0,0
2015-03-20,1,0.0,0.5,0.25,-0.003363306124068819,0.0006891651391503187,-0.004423736758637614,,,33,34,33,0,0
2015-03-23,1,0.0,0.25,0.25,-0.005749747163930591,-0.004656488583054144,-0.002983822911975934,,,33,33,34,0,0
2015-03-24,1,0.0,0.25,0.5,-0.0031292235614272506,-0.0031572056977930063,0.0039450428690338945,,,33,33,34,0,0
2015-03-25,2,0.0,0.5,0.25,-0.004670267305633752,0.0012532705872887425,-0.00573175561493017,,,33,34,33,0,0
2015-03-26,2,0.0,0.25,0.25,-0.005879635565576474,0.0020306601935461154,0.003666274501074044,,,33,33,34,0,0
2015-03-27,2,0.0,0.25,0.5,-0.006089742990508928,-0.0182395346607674,-0.00043088914414882634,,,34,32,34,0,0
2015-03-30,2,0.0,0.5,0.5,-0.005225644773085754,-0.0011568168703982712,-0.0031238133627442704,,,33,34,33,0,0
2015-03-31,2,0.0,0.5,0.0,0.0009574639835077498,-0.008532348732168502,-0.055771225611113535,,,36,35,29,0,0
2015-04-01,2,0.0,0.0,0.25,-0.0022320463198562974,1.3189015618871488e-05,-0.0023108355681694176,,,33,34,33,0,0
2015-04-02,2,0.0,0.25,0.25,-0.008152556027950786,0.00018662083763630426,-0.00158418898386673,,,33,34,33,0,0
2015-04-06,1,0.0,0.25,0.5,-0.003648600734915957,-0.004993757083616814,0.00010185133052379617,,,33,33,34,0,0
2015-04-07,1,0.0,0.5,0.0,-0.0007074469637088813,-0.005073190718016178,-0.0027367405199080277,,,34,33,33,0,0
2015-04-08,1,0.0,0.0,0.0,-0.0011127573785362495,-0.0005506707681649283,-0.006379526248809778,,,33,34,33,0,0
2015-04-09,1,0.0,0.0,0.25,-0.005535855003355689,0.002693235608747483,-0.009992900316347026,,,33,34,33,0,0
2015-04-10,1,0.0,0.25,0.25,-0.004646866802986993,0.00019403428149745286,2.3875084953393842e-05,,,33,34,33,0,0
2015-04-13,1,0.0,0.25,0.0,-0.0026124429600807323,-0.006484213015800988,-0.015091245980555529,,,34,33,33,0,0
2015-04-14,1,0.0,0.0,0.5,-0.0011735195815601605,-0.0043826368703799275,0.0013635935229651954,,,33,33,34,0,0
2015-04-15,1,0.0,0.5,0.5,0.0005819174555969856,-0.001066492133155757,0.0014502258081645347,,,33,33,34,0,0
2015-04-16,1,0.0,0.5,0.5,-0.003338444842207244,-0.006450211097876389,3.14258161273015e-05,,,33,33,34,0,0
2015-04-17,2,0.0,0.5,0.25,-0.0020292962390198056,0.0005320189501524706,-0.014794493046209691,,,34,34,32,0,0
2015-04-20,1,0.0,0.25,0.0,0.0015651658718340501,-0.003857811352424299,-0.002692171745933351,,,34,33,33,0,0
2015-04-21,1,0.0,0.0,0.5,-0.002144793088167037,-0.0003889331302836355,0.0013418411721018587,,,33,33,34,0,0
2015-04-22,1,0.0,0.5,0.5,-0.0015022147068485079,-0.004201789379414987,-0.00229386615356812,,,34,33,33,0,0
2015-04-23,1,0.0,0.5,0.5,-0.00816209395039723,-0.00452089509848617,0.0019061005070173725,,,33,33,34,0,0
2015-04-24,1,0.0,0.5,0.25,-0.001593801972216529,-0.00020709551382102197,-0.007677889038200692,,,33,34,33,0,0
2015-04-27,1,0.0,0.25,0.25,0.00021187813013132174,0.0007452064232663563,-0.0033453712277136394,,,33,34,33,0,0
2015-04-28,1,0.0,0.25,0.25,-0.00697889943135243,-0.0015794725615848335,-0.005208521037152958,,,33,34,33,0,0
2015-04-29,1,0.0,0.25,0.5,0.001015253511970479,-0.00011047409740251711,0.0029568877352568355,,,33,33,34,0,0
2015-04-30,1,0.0,0.5,0.0,0.0010163845430778131,-0.00574095575503783,-0.007504964992138444,,,34,33,33,0,0
2015-05-01,1,0.0,0.0,0.5,-0.005271621700830931,-0.010359884332476131,0.004625419387887103,,,33,33,34,0,0
2015-05-04,1,0.0,0.5,0.5,-0.004717515191211394,8.31961698358985e-05,-0.001263942691866737,,,33,34,33,0,0
2015-05-05,2,0.0,0.5,0.25,-0.005751478818169637,-0.0003348900754236121,-0.005581564135057612,,,33,34,33,0,0
2015-05-06,2,0.0,0.25,0.5,0.002129754279147815,-0.0024415909676060647,0.002581035216475484,,,34,33,33,0,0
2015-05-07,1,0.0,0.5,0.5,-0.004948710122431166,-0.006685699591921609,0.0018289519220469656,,,33,33,34,0,0
2015-05-08,1,0.0,0.5,0.0,-0.0002786498728621205,-0.005829517625782983,-0.00840125245244023,,,34,33,33,0,0
2015-05-11,1,0.0,0.0,0.5,-0.003269663863831384,-0.006088031443739512,0.004568234431163423,,,33,33,34,0,0
2015-05-12,1,0.0,0.5,0.25,-0.004785918235885609,-0.0006074564030062533,-0.005593958082787857,,,33,34,33,0,0
2015-05-13,1,0.0,0.25,0.5,-0.0012459306195113575,-0.0036683070675701335,0.001550881597476085,,,33,33,34,0,0
2015-05-14,1,0.0,0.5,0.0,0.0011685229091553308,-0.0042232975434071006,-0.0029881574746528587,,,34,33,33,0,0
2015-05-15,1,0.0,0.0,0.0,0.0018935730447981539,-0.0008229119181687884,-0.0065674284531751425,,,34,33,33,0,0
2015-05-18,1,0.0,0.0,0.0,-0.0017365565252959335,-0.0026962177212374846,-0.0023457960229754916,,,34,33,33,0,0
2015-05-19,1,0.0,0.0,0.0,-0.0015133530278400983,-0.0026185620395428634,-0.01572490511341458,,,34,34,32,0,0
2015-05-20,1,0.0,0.0,0.0,-0.00097182774723472,-0.00636143916336611,-0.0027333028160043127,,,34,33,33,0,0
2015-05-21,1,0.0,0.0,0.0,-0.0013551552029378753,-0.004019139129567219,-0.001432781394888419,,,34,33,33,0,0
2015-05-22,1,0.0,0.0,0.0,-0.0019357555530028778,-0.0033031555947015574,-0.0014722145133014319,,,33,33,34,0,0
2015-05-26,2,0.0,0.0,0.25,-0.0024805774321092697,0.004438676433446612,-0.00015894554149242126,,,33,34,33,0,0
2015-05-27,1,0.0,0.25,0.5,-0.0041232240395869665,-0.0005244520621824847,0.002791861284359759,,,33,33,34,0,0
2015-05-28,1,0.0,0.5,0.25,-0.0036734235546510645,0.000778544127148632,-0.0022744522278802816,,,33,34,33,0,0
2015-05-29,1,0.0,0.25,0.5,-0.0010127661843104987,-0.007817573868745757,0.0034196462527414703,,,33,33,34,0,0
2015-06-01,1,0.0,0.5,0.5,-0.0016162286240867848,-0.0015796724249584162,0.003522945598558755,,,33,33,34,0,0
2015-06-02,1,0.0,0.5,0.5,-0.003886454944281598,0.0006185846628099587,0.0033627261663203047,,,33,33,34,0,0
2015-06-03,1,0.0,0.5,0.5,0.0004251636042185918,-0.005547770665915515,0.005023946431252195,,,33,33,34,0,0
2015-06-04,1,0.0,0.5,0.25,-0.0034536633153045815,0.0033166257266469233,-0.0017678089287597423,,,33,34,33,0,0
2015-06-05,1,0.0,0.25,0.25,-0.0037348853491374137,-0.002061120254230201,-0.006123506154294089,,,33,34,33,0,0
2015-06-08,1,0.0,0.25,0.5,-0.0055808618716693065,-0.0023531305621988605,0.00042377402640723596,,,33,33,34,0,0
2015-06-09,1,0.0,0.5,0.25,4.537097350199657e-05,0.0007949277199553813,-0.007145833412852842,,,33,34,33,0,0
2015-06-10,1,0.0,0.25,0.5,-0.0015383245069415577,-0.0030859106834501726,-0.00036965744805187226,,,33,33,34,0,0
2015-06-11,1,0.0,0.5,0.0,0.00044282204517577414,-0.0026455529289442503,-0.008623405142662214,,,34,33,33,0,0
2015-06-12,1,0.0,0.0,0.0,-0.00042422964463934416,-0.0005752950507965635,-0.01197272741100985,,,34,34,32,0,0
2015-06-15,1,0.0,0.0,0.5,-0.007292368611312655,-0.0036203680985907303,0.004484431210659775,,,33,33,34,0,0
2015-06-16,1,0.0,0.5,0.25,-0.0028582325687658366,0.001975238676803038,-0.0035379829826086193,,,33,34,33,0,0
2015-06-17,1,0.0,0.25,0.5,-0.00079035385868292,-0.0014017923019793315,0.0014010312493155487,,,33,33,34,0,0
2015-06-18,1,0.0,0.5,0.25,-0.006160138293086283,-0.001737033121807236,-0.0043107241645906555,,,33,34,33,0,0
2015-06-19,1,0.0,0.25,0.5,-0.007250360639374022,-0.0056357054149941644,-0.0029629028400850912,,,33,33,34,0,0
2015-06-22,1,0.0,0.5,0.0,0.001052217196586617,-0.00013929476131684335,-0.0024148069534374863,,,34,33,33,0,0
2015-06-23,1,0.0,0.0,0.5,-0.0032325335051479414,-0.0008865780039776229,0.002889515509979196,,,33,33,34,0,0
2015-06-24,1,0.0,0.5,0.5,-0.0015508554821100523,-0.0036240185704141874,-0.00295344743438452,,,34,33,33,0,0
2015-06-25,1,0.0,0.5,0.5,-0.003686824275826736,7.290044732503218e-05,0.004763809746679856,,,33,33,34,0,0
2015-06-26,1,0.0,0.5,0.0,-0.0006472188178952484,-0.003051093051954912,-0.0061601306163428775,,,34,33,33,0,0
2015-06-29,2,0.0,0.0,0.0,-0.00029734753295518974,-0.0009196369102195522,0.0009531268964207559,,,33,33,34,0,0
2015-06-30,2,0.0,0.0,0.25,-0.0017983330140463787,0.0071635861542511,-0.0027499323540579046,,,33,34,33,0,0
2015-07-01,2,0.0,0.25,0.0,0.0012827567089900445,-0.019149113027084694,0.0002834918172805407,,,34,32,34,0,0
2015-07-02,2,0.0,0.0,0.5,-0.0055287713077050386,-0.0038150178890257037,0.0007351829332275314,,,33,33,34,0,0
2015-07-06,2,0.0,0.5,0.5,-0.0031781531346070993,-0.011395541418542541,0.004835159383275098,,,33,32,35,0,0
2015-07-07,2,0.0,0.5,0.5,-0.0009634803574732236,-0.01040719896951593,0.003970992762017501,,,34,32,34,0,0
2015-07-08,2,0.0,0.5,0.5,-0.002625847291862463,-0.003984249112852748,0.0043851957406343366,,,33,33,34,0,0
2015-07-09,2,0.0,0.5,0.5,-0.0016680808241101785,0.0007940940980882796,0.0006252037759505916,,,33,34,33,0,0
2015-07-10,2,0.0,0.5,0.5,-0.004385549395606612,-0.011061730280514954,-0.005884313359961144,,,34,33,33,0,0
2015-07-13,1,0.0,0.5,0.0,-0.00020288545391898438,-0.00040054509212796285,-0.0024267856991752115,,,34,33,33,0,0
2015-07-14,1,0.0,0.0,0.0,0.00022579113977335528,-0.005489975274122653,-0.007521626603594363,,,34,33,33,0,0
2015-07-15,1,0.0,0.0,0.0,0.0003374707596795102,0.002093406979223874,-0.00650360787776448,,,33,34,33,0,0
2015-07-16,1,0.0,0.0,0.0,-0.0014977866331972929,-0.0017847674100431067,0.0002503667201551785,,,33,33,34,0,0
2015-07-17,1,0.0,0.0,0.0,0.0010860630228095725,-0.005054237438524127,-0.0003096701058613984,,,34,33,33,0,0
2015-07-20,1,0.0,0.0,0.5,-0.002172512804463171,-0.0006565079196065775,0.0036025634627260042,,,33,33,34,0,0
2015-07-21,1,0.0,0.5,0.5,-0.0038828738582514307,-0.0013765038246589419,6.795060752893222e-06,,,33,33,34,0,0
2015-07-22,1,0.0,0.5,0.5,-0.005055855495339975,-0.003751650974171237,-0.004143448065368604,,,33,34,33,0,0
2015-07-23,2,0.0,0.5,0.25,-0.002738679214542251,0.0003184296688742905,-0.006890560281270633,,,33,34,33,0,0
2015-07-24,2,0.0,0.25,0.5,0.0006928474829498624,-0.003971714762174159,0.009583331437328362,,,33,33,34,0,0
2015-07-27,2,0.0,0.5,0.0,0.0006809678337370347,-0.0057572068913650295,-0.002482784801915905,,,34,33,33,0,0
2015-07-28,1,0.0,0.0,0.0,-0.0024081157645410617,-0.0015812795441467807,-0.009191930503616177,,,33,34,33,0,0
2015-07-29,1,0.0,0.0,0.0,-0.001106986185008032,-0.006316817082171712,-0.0017635339275767555,,,34,33,33,0,0
2015-07-30,1,0.0,0.0,0.0,-0.004451208707099467,-0.0024604224479501903,-0.00583876976957097,,,33,34,33,0,0
2015-07-31,1,0.0,0.0,0.25,-0.003393678439238638,0.002477220958232941,0.00077989215021877,,,33,34,33,0,0
2015-08-03,1,0.0,0.25,0.5,-0.0020651485774481034,-0.0024444717190894127,0.001548492519755083,,,33,33,34,0,0
2015-08-04,1,0.0,0.5,0.5,5.763952033649404e-05,-0.003728265847675534,0.00031625536178169644,,,33,33,34,0,0
2015-08-05,1,0.0,0.5,0.0,0.00027398311682180656,-0.0022413536495305302,-0.002856537951097358,,,34,33,33,0,0
2015-08-06,2,0.0,0.0,0.0,0.0003354574782020627,-0.002335982656161891,-0.0070411334202944995,,,34,33,33,0,0
2015-08-07,2,0.0,0.0,0.25,-0.003537596488477627,0.007060752876913073,-0.0015222454812308544,,,33,34,33,0,0
2015-08-10,2,0.0,0.25,0.5,-0.003218733392830206,-0.004813461982589021,0.00409127614585688,,,33,33,34,0,0
2015-08-11,2,0.0,0.5,0.5,-0.001135982643858037,-0.011313944595136677,0.00041490496987347733,,,34,32,34,0,0
2015-08-12,2,0.0,0.5,0.5,-0.007084071966032228,-0.002874634157764644,-0.002066492915901901,,,33,33,34,0,0
2015-08-13,2,0.0,0.5,0.0,0.00042000705453464136,-0.005199909217237386,-0.01917028239823191,,,34,34,32,0,0
2015-08-14,2,0.0,0.0,0.5,-0.0038839474982586613,-0.011821910452231433,0.0020548933186489917,,,33,33,34,0,0
2015-08-17,2,0.0,0.5,0.5,-0.006908211890929927,-0.0073970944902386265,0.006016760345506657,,,33,33,34,0,0
2015-08-18,2,0.0,0.5,0.5,-0.0017828231796749045,-0.012547142707413111,-0.0011668154307666126,,,34,32,34,0,0
2015-08-19,2,0.0,0.5,0.5,-0.00026784897237150753,0.002677972795862765,0.004121358754398262,,,33,33,34,0,0
2015-08-20,2,0.0,0.5,0.0,0.0010009423906664945,-0.003250069447975143,-0.0022348981710524573,,,34,33,33,0,0
2015-08-21,3,1.0,0.0,0.5,0.001010130428618293,,0.023347124284148795,0.0006017416375251379,-0.0011418873387623347,25,0,26,25,24
2015-08-24,3,1.0,0.5,0.5,,,-0.0023861123972511653,-0.0015235138805449837,-0.0008533129911650864,0,0,33,33,34
2015-08-25,3,1.0,0.5,1.0,,,-0.009377630298500746,-0.033823761808417584,-0.006773057924976379,0,0,34,31,35
2015-08-26,3,1.0,1.0,0.75,,,0.003046173170832766,0.006786871335594555,-0.0007506764373301878,0,0,33,34,33
