regime,mcts_avg_position,regime_rule_position,next_5d_return,next_20d_return
0.0,0.7613365155131265,1.0,0.004370369335576668,0.014661691739093931
1.0,0.28292600135777324,0.0,0.0010072152780341084,0.004115863994078326
2.0,0.30784123910939015,0.0,0.003668272558241142,0.01383301530601576
3.0,0.7540106951871658,1.0,0.00439622905651539,0.022932519239882775
